replicate	esmchalo_ap	deepsaltpro_ap	delta_ap	esmchalo_auroc	deepsaltpro_auroc	delta_auroc	esmchalo_mcc	deepsaltpro_mcc	delta_mcc	esmchalo_accuracy	deepsaltpro_accuracy	delta_accuracy	esmchalo_balanced_accuracy	deepsaltpro_balanced_accuracy	delta_balanced_accuracy	esmchalo_sensitivity	deepsaltpro_sensitivity	delta_sensitivity	esmchalo_specificity	deepsaltpro_specificity	delta_specificity	esmchalo_ppv	deepsaltpro_ppv	delta_ppv	esmchalo_f1	deepsaltpro_f1	delta_f1	esmchalo_brier	deepsaltpro_brier	delta_brier	esmchalo_ece_10_bins	deepsaltpro_ece_10_bins	delta_ece_10_bins	esmchalo_log_loss	deepsaltpro_log_loss	delta_log_loss
4246	0.9886215082045149	0.9863188994903553	0.0023026087141595486	0.9836184411663546	0.9795914224022624	0.004027018764092172	0.8686370911431331	0.8563465495557946	0.012290541587338555	0.9365591397849462	0.9306451612903226	0.005913978494623606	0.9324889173386326	0.9254882103412696	0.007000706997362993	0.9552919708029197	0.9543795620437956	0.0009124087591241281	0.9096858638743456	0.8965968586387435	0.01308900523560208	0.9381720430107527	0.9297777777777778	0.008394265232974929	0.9466546112115732	0.9419180549302116	0.0047365562813616036	0.04873296960486955	0.060864344535915736	-0.012131374931046185	0.025465979667920927	0.07716351928730167	-0.05169753961938074	0.16449549514765843	0.22453428903421532	-0.06003879388655689
4247	0.9910959040851177	0.9891157367051497	0.0019801673799679786	0.9865304959825296	0.982681557615391	0.0038489383671386213	0.8829636119921002	0.8826701137378032	0.00029349825429692	0.9431025228126677	0.9431025228126677	0.0	0.9419704000854529	0.9406535955469575	0.0013168045384953642	0.9486238532110092	0.955045871559633	-0.006422018348623881	0.9353169469598965	0.926261319534282	0.009055627425614499	0.9538745387453874	0.9480874316939891	0.005787107051398288	0.9512419503219871	0.9515539305301646	-0.00031198020817746475	0.04259482256653824	0.05494583997189155	-0.012351017405353312	0.017167132152200382	0.08575154892681344	-0.06858441677461306	0.14635528685906848	0.21140138273211306	-0.06504609587304458
4248	0.9913810235384561	0.987647186099476	0.0037338374389801476	0.9873845210168237	0.9812986088674748	0.006085912149348949	0.8855807211024951	0.8593484677450993	0.026232253357395763	0.9446514103246407	0.9318786588610963	0.012772751463544396	0.9426146127444783	0.9300090838003998	0.012605528944078515	0.953971119133574	0.9404332129963899	0.013537906137184086	0.9312581063553826	0.9195849546044098	0.011673151750972832	0.9522522522522523	0.9438405797101449	0.008411672542107396	0.9531109107303878	0.9421338155515371	0.010977095178850704	0.04281670295165869	0.05921515902026252	-0.01639845606860383	0.020058319843294866	0.07996895787677366	-0.05991063803347879	0.14515949971572217	0.22138024087165986	-0.07622074115593769
4249	0.9878949776429937	0.9855831409279038	0.0023118367150899433	0.9826788963007884	0.9790604627804731	0.003618433520315323	0.8594872410090619	0.8507689186677656	0.008718322341296325	0.9318669527896996	0.9275751072961373	0.0042918454935622075	0.9277781989084293	0.9246560415403275	0.00312215736810173	0.9522058823529411	0.9420955882352942	0.010110294117646967	0.9033505154639175	0.9072164948453608	-0.0038659793814432852	0.9324932493249325	0.9343664539653601	-0.001873204640427617	0.9422464756707595	0.9382151029748284	0.004031372695931124	0.05238316612600337	0.06215672253532503	-0.009773556409321663	0.02117276976623537	0.07765289577585544	-0.05648012600962006	0.17384342949980963	0.22826053261580165	-0.054417103115992016
4250	0.9930877413825931	0.9896980726942608	0.003389668688332348	0.9893047552887357	0.983876425384975	0.005428329903760742	0.8989795226177222	0.8775349296746785	0.021444592943043683	0.951974386339381	0.9418356456776947	0.010138740661686296	0.9483651042083905	0.9368681645190489	0.011496939689341623	0.964943032427695	0.9596844872918493	0.005258545135845671	0.931787175989086	0.9140518417462483	0.017735334242837686	0.9565595134665508	0.9455958549222798	0.010963658544270949	0.9607329842931938	0.9525880817746847	0.008144902518509078	0.037949688453584055	0.055586686818842775	-0.01763699836525872	0.016412019362563868	0.0892687331565547	-0.07285671379399083	0.1310007083320723	0.21284168654621405	-0.08184097821414174
4251	0.9917790244470532	0.9886865003331424	0.0030925241139108106	0.9872300742351681	0.982139730762039	0.005090343473129089	0.8797325961823615	0.8472825647075353	0.03245003147482628	0.9422459893048128	0.9267379679144385	0.015508021390374327	0.9398662980911807	0.9231654695109388	0.01670082858024191	0.951828724353256	0.9411239964317574	0.01070472792149868	0.9279038718291055	0.9052069425901201	0.022696929238985364	0.951828724353256	0.9369449378330373	0.014883786520218711	0.951828724353256	0.9390298175344904	0.01279890681876561	0.04368824468851173	0.057916148730459555	-0.014227904041947827	0.015732311754111158	0.07209078165841973	-0.05635846990430857	0.1465682838980687	0.21637382159094593	-0.06980553769287723
4252	0.9930148067408244	0.990202569773828	0.0028122369669963954	0.9888089878881775	0.984021017860797	0.004787970027380517	0.8889647369585781	0.861887206425722	0.02707753053285611	0.9472551130247578	0.9343379978471474	0.012917115177610405	0.9438062108412015	0.9307272939869625	0.013078916854239009	0.9594356261022927	0.9470899470899471	0.012345679012345623	0.9281767955801105	0.914364640883978	0.013812154696132506	0.9543859649122807	0.9454225352112676	0.008963429701013048	0.9569041336851363	0.9462555066079296	0.010648627077206707	0.04007216121263968	0.0553488562113111	-0.015276694998671424	0.01807254373074665	0.07690242206180554	-0.05882987833105889	0.13558229028746202	0.20940118742942845	-0.07381889714196643
4253	0.9927987796379436	0.9913143689779904	0.0014844106599531948	0.9880684967472797	0.9850552330386924	0.0030132637085873437	0.8836366452609845	0.8724156507735953	0.011220994487389224	0.9454545454545454	0.9401069518716577	0.005347593582887722	0.9387270632165465	0.9349759814074701	0.003751081809076462	0.9664371772805508	0.9561101549053356	0.010327022375215211	0.9110169491525424	0.9138418079096046	-0.0028248587570621764	0.9468802698145026	0.9479522184300341	-0.0010719486155315039	0.9565587734241908	0.9520137103684662	0.004545063055724663	0.04101021629418918	0.053823233513755536	-0.012813017219566354	0.016969899132532627	0.08391427654728172	-0.0669443774147491	0.13938358276128393	0.20729468215990135	-0.06791109939861742
4254	0.9909340544210107	0.9886359893200453	0.0022980651009654185	0.9859232683433597	0.981919982604914	0.004003285738445772	0.8828063170099452	0.8463365555270506	0.0364697614828946	0.944206008583691	0.9265021459227468	0.017703862660944147	0.9409678432509483	0.9244654635065594	0.01650237974438884	0.9559082892416225	0.9338624338624338	0.022045855379188684	0.9260273972602739	0.915068493150685	0.010958904109588996	0.9525483304042179	0.944692239072257	0.007856091331960968	0.954225352112676	0.9392461197339246	0.014979232378751428	0.04363221800639438	0.059063431589145336	-0.015431213582750958	0.015120012474360137	0.07612233873993325	-0.061002326265573115	0.14975430079102622	0.22060533771391397	-0.07085103692288774
4255	0.9922963200862714	0.989787205382426	0.0025091147038454054	0.9876402248624531	0.9830970171136268	0.004543207748826217	0.8926624101619758	0.8625946814854722	0.030067728676503536	0.9487726787620064	0.9343649946638207	0.014407684098185713	0.9474036333693583	0.9326340192428066	0.014769614126551645	0.9536307961504812	0.9405074365704287	0.013123359580052507	0.9411764705882353	0.9247606019151847	0.01641586867305056	0.9620476610767873	0.9513274336283186	0.010720227448468678	0.9578207381370826	0.9458864936207655	0.011934244516317083	0.041463172051631934	0.05657236022549452	-0.015109188173862587	0.01323948471565793	0.08072795797623453	-0.0674884732605766	0.1423277380192214	0.21381231372014223	-0.07148457570092082
4256	0.992280082596289	0.9891191205372565	0.0031609620590324905	0.9877560834856209	0.982544243531788	0.0052118399538328974	0.8808977494212772	0.8564500764336216	0.0244476729876556	0.9431330472103004	0.9313304721030042	0.01180257510729621	0.9383043185534289	0.9278253342310282	0.010478984322400686	0.9617437722419929	0.9448398576512456	0.01690391459074736	0.9148648648648648	0.9108108108108108	0.004054054054054013	0.9449300699300699	0.9414893617021277	0.0034407082279421797	0.95326278659612	0.9431616341030196	0.010101152493100396	0.042420925969513405	0.05748535788659518	-0.015064431917081775	0.018834944347133422	0.07779432564030518	-0.058959381293171756	0.1434897545123368	0.21653838480639304	-0.07304863029405623
4257	0.9915422579851423	0.9907753199390632	0.0007669380460790798	0.9861507528536064	0.9845774649574984	0.001573287896108	0.8674622149089426	0.860876170718313	0.006586044190629581	0.9369321218599679	0.9337252805986104	0.003206841261357507	0.9326565679078027	0.9300180454803622	0.0026385224274405594	0.9525065963060686	0.9472295514511874	0.00527704485488123	0.9128065395095368	0.9128065395095368	0.0	0.944202266782912	0.9439088518843121	0.00029341489859990855	0.9483362521891419	0.9455662862159789	0.0027699659731629245	0.045883612617585744	0.05483380090158616	-0.008950188284000418	0.01896669734911964	0.07972826077565465	-0.060761563426535006	0.15246257756960627	0.20944230081011597	-0.056979723240509705
4258	0.9924633285013957	0.9895494408057324	0.002913887695663364	0.9890634713955274	0.9842360661079016	0.004827405287625819	0.8907335986762976	0.8651481627282791	0.025585435948018542	0.9472551130247578	0.9348762109795479	0.012378902045209972	0.9438619481874471	0.9317688786883832	0.012093069499063858	0.9626253418413856	0.9489516864175023	0.013673655423883324	0.9250985545335085	0.9145860709592641	0.010512483574244391	0.9487870619946092	0.9412296564195298	0.0075574055750793345	0.9556561085972851	0.9450748978665456	0.010581210730739476	0.0396398782622015	0.05673230023219921	-0.01709242196999771	0.019638998102573635	0.08640264438548442	-0.06676364628291079	0.1347850744226992	0.21591252580123246	-0.08112745137853325
4259	0.9911613087209544	0.9877701813955976	0.0033911273253568464	0.9855158540090048	0.9801309991378484	0.005384854871156364	0.8721582041052125	0.8508904343438012	0.021267769761411315	0.9391675560298826	0.9290288153681964	0.010138740661686185	0.936294185266788	0.9257591723345148	0.010535012932273213	0.9493006993006993	0.9405594405594405	0.00874125874125875	0.9232876712328767	0.910958904109589	0.012328767123287676	0.9509632224168126	0.9430324276950044	0.007930794721808243	0.9501312335958005	0.9417943107221006	0.008336922873699915	0.04607998938482418	0.06011058594972927	-0.014030596564905087	0.010629386343308988	0.07942260979329856	-0.06879322344998957	0.15451282367357203	0.22333239913565406	-0.06881957546208203
4260	0.9919820449010295	0.9894393123585231	0.002542732542506365	0.9890394392325845	0.9851448296915546	0.0038946095410299364	0.8861397340069493	0.8740570758965461	0.01208265811040321	0.9441760601180891	0.9382716049382716	0.005904455179817525	0.9414933837429111	0.9358493113691602	0.005644072373750975	0.9612476370510397	0.9536862003780718	0.007561436672967825	0.9217391304347826	0.9180124223602485	0.003726708074534124	0.9416666666666667	0.9386046511627907	0.00306201550387597	0.9513564078578111	0.9460853258321613	0.005271082025649743	0.041547448775666296	0.054345845362378915	-0.01279839658671262	0.019833866827258614	0.08394998551410848	-0.06411611868684987	0.13890385743934466	0.20945019432594444	-0.07054633688659978
4261	0.9921604755103717	0.989735101841448	0.0024253736689237027	0.9880676696776173	0.9834925109794218	0.0045751586981954695	0.8945420362977516	0.8621254289820411	0.0324166073157105	0.9498399146211313	0.9343649946638207	0.01547491995731054	0.9477146980419231	0.9318053238210307	0.015909374220892447	0.9572425828970331	0.9432809773123909	0.013961605584642212	0.9381868131868132	0.9203296703296703	0.017857142857142905	0.9605954465849387	0.9490781387181738	0.011517307866764859	0.958916083916084	0.9461706783369803	0.012745405579103641	0.03968480544245003	0.05546658931342798	-0.01578178387097795	0.017863762280396232	0.08016157986123103	-0.062297817580834795	0.13708186095149885	0.2114309778168601	-0.07434911686536125
4262	0.9923508504157523	0.9895090995362351	0.002841750879517213	0.9890683334032467	0.9847884319212814	0.004279901481965331	0.9023127375155726	0.8698318433088419	0.032480894206730726	0.9525350593311759	0.9368932038834952	0.015641855447680708	0.9514936508602351	0.934152918686666	0.01734073217356913	0.9576036866359448	0.9502304147465438	0.007373271889400956	0.9453836150845254	0.918075422626788	0.027308192457737412	0.9611470860314524	0.9424131627056673	0.01873392332578505	0.9593721144967683	0.9463056447911886	0.013066469705579675	0.03870023200251594	0.05598799274790167	-0.01728776074538573	0.014436287054528504	0.08662395277055543	-0.07218766571602693	0.1346937904956845	0.2136512158278557	-0.0789574253321712
4263	0.992662300216396	0.9896998356039731	0.002962464612422888	0.9892053890634838	0.9842757266384529	0.004929662425030901	0.8998402361250107	0.8723218866825834	0.02751834944242737	0.9516648764769066	0.9382384532760473	0.013426423200859294	0.9495459144243092	0.9367750189028127	0.012770895521496572	0.9610154125113327	0.9446962828649139	0.016319129646418795	0.9380764163372859	0.9288537549407114	0.00922266139657446	0.957542908762421	0.9507299270072993	0.006812981755121683	0.9592760180995475	0.9477035015916325	0.01157251650791502	0.03752174495889792	0.05582519934066596	-0.018303454381768038	0.016280924878619228	0.08500667592849692	-0.06872575104987769	0.13144665068122802	0.21225102060507886	-0.08080436992385084
4264	0.9932472416671759	0.9902707358450078	0.0029765058221681295	0.9897036539341262	0.9846406583562062	0.005062995577920004	0.8922975156750965	0.8622126936493726	0.030084822025723934	0.9478774852229984	0.9333691563675444	0.014508328855454056	0.9449795335849345	0.9287565044602013	0.016223029124733168	0.9615736505032022	0.9551692589204026	0.006404391582799596	0.9283854166666666	0.90234375	0.02604166666666663	0.9502712477396021	0.9329758713136729	0.017295376425929265	0.9558890404729422	0.9439421338155516	0.011946906657390621	0.03942242134887457	0.054412881395206766	-0.014990460046332199	0.025897083875597065	0.08539404241855597	-0.0594969585429589	0.13252261073063848	0.20720735050089753	-0.07468473977025905
4265	0.9930255887570242	0.989555036355794	0.003470552401230176	0.9897034732483865	0.9842070352517952	0.005496437996591275	0.8958976323191349	0.860499991436964	0.0353976408821709	0.9498131340096102	0.9327282434596903	0.017084890549919907	0.9462182334918019	0.9293476977985922	0.01687053569320973	0.9657348963029756	0.9477006311992786	0.01803426510369699	0.9267015706806283	0.9109947643979057	0.015706806282722585	0.9503105590062112	0.9392314566577301	0.011079102348481085	0.9579606440071556	0.9434470377019749	0.014513606305180726	0.03736897697835404	0.05620986046580098	-0.01884088348744694	0.016956693454416732	0.07980819093953528	-0.06285149748511855	0.12986407310611864	0.21302816906210809	-0.08316409595598945
4266	0.9924831668177406	0.9894746875411915	0.0030084792765491253	0.9880881999519346	0.9830088920932468	0.00507930785868782	0.8762489544569181	0.8547367266836212	0.021512227773296866	0.9411764705882353	0.9310160427807487	0.010160427807486605	0.9374669550588801	0.9261776015380918	0.011289353520788303	0.9543859649122807	0.9482456140350877	0.0061403508771930015	0.9205479452054794	0.9041095890410958	0.016438356164383605	0.9493891797556719	0.9391833188531712	0.010205860902500752	0.9518810148731408	0.943692710606722	0.008188304266418811	0.04257058533123721	0.056717690373651	-0.014147105042413788	0.020729280848388473	0.07643285639265317	-0.055703575544264694	0.14101492408776276	0.21315916851326144	-0.07214424442549869
4267	0.9916989439219546	0.9888006083835894	0.00289833553836516	0.9878595085057171	0.9830563500038649	0.0048031585018522005	0.8788554736909646	0.8520165839982157	0.026838889692748946	0.9415862808145766	0.9287245444801715	0.012861736334405127	0.9384062408952261	0.9238647647475042	0.014541476147721832	0.9556561085972851	0.9502262443438914	0.005429864253393757	0.9211563731931669	0.897503285151117	0.023653088042049908	0.946236559139785	0.9308510638297872	0.015385495309997776	0.9509230076542098	0.9404388714733543	0.01048413618085553	0.04217200501197516	0.05848426640138021	-0.016312261389405044	0.023764184066514215	0.07904059950148515	-0.05527641543497093	0.14209262892647923	0.2173643686988897	-0.07527173977241047
4268	0.9909619009309374	0.9877434205840863	0.003218480346851127	0.9864203820454219	0.9809118804852104	0.005508501560211543	0.8760619145322736	0.8617408618202436	0.014321052712029991	0.9402028830752803	0.9332621462893753	0.006940736785905011	0.9367453966097538	0.9300693899019059	0.006676006707847848	0.955736224028907	0.947606142728094	0.008130081300813052	0.9177545691906005	0.912532637075718	0.005221932114882533	0.943800178412132	0.9399641577060932	0.003836020706038834	0.9497307001795332	0.9437696806117859	0.0059610195677473055	0.04454571893921175	0.058064109861393126	-0.013518390922181378	0.016434278531131708	0.07778067325420365	-0.06134639472307195	0.1500481974605939	0.21846361812585843	-0.06841542066526454
4269	0.9929188251922286	0.9904870491492521	0.002431776042976508	0.9900797547028304	0.9864622839040295	0.003617470798800926	0.891893508069693	0.8742117316532196	0.017681776416473394	0.9473966720343532	0.9388083735909822	0.008588298443370945	0.9452984709147303	0.9363062523806933	0.008992218534036978	0.9583718778908418	0.9518963922294172	0.006475485661424529	0.9322250639386189	0.9207161125319693	0.011508951406649648	0.9513314967860422	0.9431714023831348	0.008160094402907436	0.9548387096774194	0.9475138121546961	0.0073248975227232505	0.03899275385683605	0.05524673227933366	-0.01625397842249761	0.024582136067514644	0.08870108924697136	-0.0641189531794567	0.1317370184434213	0.21098694318154448	-0.07924992473812317
4270	0.9930988029602298	0.9920427188837716	0.0010560840764581858	0.988851407752212	0.9873169725716642	0.001534435180547855	0.8876490331423842	0.8703675775975858	0.01728145554479843	0.9463995668651868	0.9382782891174878	0.008121277747698996	0.9432848206306652	0.9329826228284673	0.010302197802197877	0.9579982126899017	0.9579982126899017	0.0	0.9285714285714286	0.907967032967033	0.020604395604395642	0.9537366548042705	0.9411764705882353	0.01256018421603522	0.9558626839054837	0.9495128432240921	0.00634984068139155	0.039434231593728324	0.052334187596782086	-0.012899956003053763	0.01579561097816954	0.08769727476661227	-0.07190166378844273	0.13451857808188786	0.20356000246444567	-0.06904142438255781
4271	0.9923597470181633	0.9898583410767838	0.0025014059413794865	0.9882337949197179	0.9843902083813731	0.003843586538344712	0.8874272083571454	0.8729082198386507	0.014518988518494647	0.9459751485683414	0.9389519178822259	0.007023230686115545	0.9420864837312037	0.9357713266259694	0.006315157105234337	0.9620253164556962	0.9520795660036167	0.009945750452079571	0.9221476510067114	0.9194630872483222	0.0026845637583892135	0.948306595365419	0.9460916442048517	0.0022149511605672467	0.9551166965888689	0.9490761604326273	0.0060405361562415605	0.04035518790729904	0.054569309867334756	-0.014214121960035714	0.012498650804205483	0.08175410841934301	-0.06925545761513753	0.13891100854948965	0.20868885798435485	-0.0697778494348652
4272	0.9924625735698975	0.988461358730449	0.004001214839448486	0.9889555231388935	0.9817986445032748	0.0071568786356186465	0.8928557158534154	0.8470470499232483	0.04580866593016708	0.9484425349087003	0.9264232008592911	0.022019334049409256	0.9470095629153386	0.9239847281502692	0.023024834765069335	0.9542600896860987	0.9363228699551569	0.017937219730941756	0.9397590361445783	0.9116465863453815	0.028112449799196804	0.9594229035166817	0.9405405405405406	0.018882362976141098	0.9568345323741008	0.9384269662921348	0.01840756608196592	0.03962054164447159	0.058203120999015694	-0.018582579354544104	0.02071040088970059	0.07297232059379749	-0.052261919704096896	0.13478057180712483	0.21783745263850862	-0.0830568808313838
4273	0.9910864418490601	0.9889042569373233	0.0021821849117368286	0.9861483138363558	0.9822710488291553	0.0038772650072005366	0.8820982393470023	0.8746923692419405	0.007405870105061774	0.9435483870967742	0.9397849462365592	0.0037634408602150726	0.9409471535539382	0.9385166202127184	0.002430533341219787	0.9536128456735058	0.944692239072257	0.008920606601248826	0.9282814614343707	0.93234100135318	-0.004059539918809252	0.9527629233511586	0.9549143372407575	-0.00215141388959883	0.9531876950512707	0.9497757847533632	0.003411910297907439	0.0439422598391589	0.0572586796225657	-0.0133164197834068	0.01933216051251013	0.08904854645051305	-0.06971638593800292	0.14995252285621904	0.21775057764168995	-0.06779805478547091
4274	0.9903559035859169	0.9891772321782328	0.0011786714076840177	0.9854952581542833	0.9839381996047111	0.0015570585495722211	0.8655727870466894	0.8557640120427304	0.009808775003958936	0.9346787041954329	0.9298990971853426	0.004779607010090281	0.9312403407919219	0.9267736449304074	0.004466695861514491	0.9524680073126143	0.9460694698354661	0.006398537477148136	0.9100126742712294	0.9074778200253485	0.0025348542458809575	0.9362084456424079	0.9341155234657039	0.002092922176703982	0.9442682374263707	0.9400544959128065	0.004213741513564129	0.048206014620986996	0.058321096001711994	-0.010115081380724998	0.027933484151940885	0.08476030181483052	-0.056826817662889634	0.15848615294215918	0.2189150282418777	-0.06042887529971852
4275	0.9910387565206011	0.9890184587148456	0.002020297805755522	0.9869536309802833	0.9839019046981279	0.0030517262821554425	0.8908582082874978	0.873007840394233	0.017850367893264885	0.9472834857450242	0.9386767079074771	0.008606777837547042	0.9435448575063856	0.9348518621270245	0.00869299537936108	0.9644160583941606	0.9562043795620438	0.008211678832116709	0.9226736566186108	0.9134993446920052	0.00917431192660556	0.9471326164874552	0.940754039497307	0.00637857699014821	0.9556962025316456	0.9484162895927601	0.007279912938885413	0.04299400581594539	0.0558770434827849	-0.012883037666839507	0.02171871917214588	0.083631277664035	-0.06191255849188912	0.14761899770528933	0.21249824819658267	-0.06487925049129334
4276	0.9927974081711038	0.9911286330273436	0.0016687751437602927	0.9891756127683831	0.9862685255557666	0.002907087212616455	0.895629582887129	0.8800817463067137	0.015547836580415364	0.949678800856531	0.9421841541755889	0.00749464668094213	0.9472496674900247	0.939485559566787	0.007764107923237673	0.9602888086642599	0.953971119133574	0.006317689530685899	0.9342105263157895	0.925	0.009210526315789447	0.9551166965888689	0.9488330341113106	0.006283662477558294	0.9576957695769577	0.9513951395139514	0.006300630063006296	0.03873105333120678	0.052632548700858796	-0.013901495369652017	0.015502067488284867	0.08737548131074925	-0.07187341382246439	0.13320373166172925	0.20554087022385378	-0.07233713856212454
4277	0.9927559994478802	0.9897342397682393	0.003021759679640912	0.9893393637856811	0.9843221008576395	0.00501726292804161	0.8918087235025149	0.8616257497709299	0.030182973731585072	0.9478494623655914	0.9333333333333333	0.014516129032258074	0.9432226845888263	0.9293249500787726	0.013897734510053716	0.9682395644283122	0.9509981851179673	0.017241379310344862	0.9182058047493403	0.9076517150395779	0.01055408970976246	0.9450841452612931	0.9373881932021467	0.007695952059146416	0.9565217391304348	0.9441441441441442	0.012377594986290652	0.03927753901518752	0.05531111937276857	-0.016033580357581054	0.016921464186624845	0.07696745161658092	-0.06004598742995607	0.13427413604175925	0.20917042010945314	-0.07489628406769389
4278	0.994199565674	0.9916642106852691	0.00253535498873092	0.9907739968052665	0.9869233748003291	0.003850622004937354	0.8950116424272342	0.8757886860769574	0.01922295635027682	0.9500537056928035	0.9409237379162191	0.009129967776584369	0.9462740210077931	0.9365760685415557	0.009697952466237392	0.9637809187279152	0.9567137809187279	0.007067137809187218	0.9287671232876712	0.9164383561643835	0.012328767123287676	0.9545056867891514	0.9466783216783217	0.00782736511082971	0.9591208791208791	0.9516695957820738	0.007451283338805292	0.03549610293879686	0.05241898653626431	-0.01692288359746745	0.01785974611123143	0.0845938384081772	-0.06673409229694577	0.12350690951134508	0.20328411220546863	-0.07977720269412356
4279	0.9922677070586241	0.9896352574169638	0.002632449641660317	0.988314802286359	0.9844037991236101	0.0039110031627489494	0.8873558394929554	0.8626060495868303	0.024749789906125086	0.9458445040214477	0.9340482573726542	0.011796246648793529	0.9433866753365352	0.9300412137497102	0.013345461586825036	0.9560143626570916	0.9506283662477558	0.0053859964093357915	0.9307589880159787	0.9094540612516645	0.02130492676431417	0.9534467323187108	0.9396628216503993	0.013783910668311528	0.9547288211564321	0.9451137884872824	0.009615032669149648	0.04040702917928769	0.05560216406978461	-0.015195134890496918	0.019029674489006616	0.08493679910328933	-0.06590712461428272	0.13850948691459034	0.21092766602015478	-0.07241817910556445
4280	0.9898670504890974	0.9863233052027949	0.0035437452863025243	0.9848310735848836	0.9800604935243901	0.004770580060493579	0.8718973019183739	0.848697741395146	0.023199560523227913	0.9376664890783165	0.9264784230154501	0.011188066062866375	0.9363404921229956	0.9241927384414159	0.01214775368157972	0.9442922374429223	0.9378995433789954	0.006392694063926951	0.928388746803069	0.9104859335038363	0.01790281329923271	0.9486238532110092	0.9361896080218779	0.012434245189131277	0.9464530892448513	0.9370437956204379	0.00940929362441334	0.04803523274228977	0.06131190597619763	-0.013276673233907861	0.021023312961525754	0.07743400764732469	-0.05641069468579894	0.16130249475061004	0.2269836438290789	-0.06568114907846886
4281	0.9937237071112903	0.9908554055244125	0.002868301586877786	0.9896533516706166	0.9848877046060145	0.004765647064602141	0.8952283900264671	0.8668805923875129	0.02834779763895423	0.9504577275175013	0.9369951534733441	0.013462574044157294	0.9480899345506342	0.9342405786067758	0.013849355943858388	0.958151700087184	0.9459459459459459	0.012205754141238034	0.9380281690140845	0.9225352112676056	0.015492957746478853	0.9615048118985127	0.9517543859649122	0.009750425933600426	0.959825327510917	0.9488412767818102	0.010984050729106798	0.03823130754453359	0.054696042994914	-0.016464735450380408	0.02224947820839619	0.08278089496450007	-0.06053141675610388	0.13024145476285787	0.20911179385898182	-0.07887033909612395
4282	0.9913376522575523	0.9882591351043724	0.0030785171531799715	0.9872925108987158	0.9828030669990431	0.004489443899672763	0.8870322491890295	0.8585305341256808	0.028501715063348643	0.9454836985569214	0.931587386424372	0.013896312132549382	0.9414304785983484	0.9292652670628404	0.01216521153550798	0.9638009049773756	0.9420814479638009	0.021719457013574694	0.9190600522193212	0.9164490861618799	0.0026109660574412663	0.9449866903283053	0.9420814479638009	0.002905242364504401	0.9543010752688172	0.9420814479638009	0.012219627305016356	0.04172044205352404	0.058023939484005305	-0.016303497430481262	0.0169646255576038	0.08026931961169063	-0.06330469405408684	0.14425997818430936	0.2181457988060099	-0.07388582062170054
4283	0.9931036603333009	0.9901791370746994	0.0029245232586014858	0.9893619420301207	0.9852838022125926	0.004078139817528137	0.8922229603529412	0.8598942257169121	0.032328734636029144	0.9481283422459893	0.932620320855615	0.015508021390374327	0.9454382635385103	0.9288188942733944	0.01661936926511598	0.9595687331536388	0.9487870619946092	0.010781671159029615	0.9313077939233818	0.9088507265521797	0.022457067371202122	0.9535714285714286	0.9386666666666666	0.014904761904761976	0.9565606806986118	0.9436997319034852	0.012860948795126559	0.03966165617507862	0.05521814902431782	-0.015556492849239198	0.017629953969047166	0.07675484983225597	-0.05912489586320881	0.13374318551461775	0.2091251772013619	-0.07538199168674414
4284	0.9914908356571001	0.9900299845072478	0.0014608511498522825	0.9872704677731234	0.9841228714139713	0.0031475963591521827	0.8892044678852601	0.8813510467282607	0.007853421156999385	0.9468599033816425	0.9431025228126677	0.0037573805689747886	0.9436941313641664	0.9396726691713089	0.004021462192857483	0.9596774193548387	0.956989247311828	0.0026881720430107503	0.927710843373494	0.9223560910307899	0.0053547523427041055	0.952	0.9484902309058615	0.0035097690941384707	0.9558232931726908	0.9527207850133809	0.0031025081593099024	0.04262541144578904	0.05425024372377208	-0.011624832277983041	0.018280204608724683	0.08644504768751916	-0.06816484307879447	0.14564749415065353	0.2090151267041528	-0.06336763255349925
4285	0.9923478529001152	0.9891754091171215	0.003172443782993639	0.9881261528663186	0.982891614042888	0.005234538823430501	0.8889712407443638	0.8542089994577063	0.0347622412866575	0.9468313641245972	0.9301825993555317	0.016648764769065516	0.9418270415122001	0.9257154530651974	0.016111588447002667	0.9668755595344674	0.9480752014324082	0.018800358102059156	0.9167785234899329	0.9033557046979865	0.0134228187919464	0.9457092819614711	0.9363395225464191	0.009369759415052026	0.9561752988047809	0.9421708185053381	0.01400448029944279	0.04225489028636902	0.05760057734966718	-0.015345687063298155	0.021004626194300602	0.08036312574388663	-0.059358499549586025	0.1417619303355376	0.21567437296929182	-0.07391244263375421
4286	0.9924053432271653	0.9905649452632188	0.0018403979639465273	0.9882305721807085	0.9853041517630532	0.00292642041765534	0.8834357721268841	0.8769049707538399	0.006530801373044182	0.9440596696856686	0.9408630793819925	0.003196590303676028	0.940428043583478	0.9379708656490893	0.00245717793438871	0.9590017825311943	0.9527629233511586	0.0062388591800356386	0.9218543046357616	0.9231788079470199	-0.0013245033112583293	0.9480176211453745	0.9485359361135759	-0.0005183149682014276	0.9534780682321666	0.9506447309915518	0.0028333372406148527	0.041396152371938603	0.05426649991462481	-0.012870347542686206	0.021040535890405276	0.08497196034298576	-0.06393142445258049	0.13968250004768226	0.20760279013979965	-0.06792029009211739
